Tract ID,County,Median_Household_Income,Year
9809,San Francisco,103750.0,2017
9819,Alameda,108036.0,2017
9820,Alameda,124063.0,2017
9832,Alameda,159044.0,2017
9843,San Mateo,0.0,2017
9900,Alameda,0.0,2017
9900,Contra Costa,0.0,2017
9901,Marin,0.0,2017
9901,San Francisco,0.0,2017
9901,San Mateo,0.0,2017
9901,Sonoma,0.0,2017
101,San Francisco,67377.0,2018
1011,Marin,127581.0,2018
1012,Marin,105292.0,2018
102,San Francisco,134176.0,2018
1021,Marin,138929.0,2018
1022.02,Marin,107500.0,2018
1022.03,Marin,67839.0,2018
103,San Francisco,138630.0,2018
1031,Marin,142891.0,2018
1032,Marin,115000.0,2018
104,San Francisco,111105.0,2018
1041.01,Marin,92344.0,2018
1041.02,Marin,84962.0,2018
1042,Marin,94712.0,2018
1043,Marin,119750.0,2018
105,San Francisco,125511.0,2018
1050,Marin,83092.0,2018
106,San Francisco,40380.0,2018
1060.01,Marin,85489.0,2018
1060.02,Marin,100662.0,2018
107,San Francisco,25502.0,2018
1070,Marin,125568.0,2018
108,San Francisco,102243.0,2018
1081,Marin,115799.0,2018
1082,Marin,81827.0,2018
109,San Francisco,145417.0,2018
1090.01,Marin,99764.0,2018
1090.02,Marin,104893.0,2018
110,San Francisco,121299.0,2018
1101,Marin,106528.0,2018
1102,Marin,170676.0,2018
111,San Francisco,105561.0,2018
1110,Marin,76698.0,2018
112,San Francisco,113214.0,2018
1121,Marin,94231.0,2018
1122.01,Marin,42399.0,2018
1122.02,Marin,65250.0,2018
113,San Francisco,37991.0,2018
1130,Marin,88068.0,2018
1141,Marin,121014.0,2018
1142,Marin,83929.0,2018
1150,Marin,143291.0,2018
1160,Marin,128571.0,2018
117,San Francisco,63958.0,2018
1170,Marin,108968.0,2018
118,San Francisco,29338.0,2018
1181,Marin,0.0,2018
119.01,San Francisco,97109.0,2018
119.02,San Francisco,84167.0,2018
1191,Marin,216042.0,2018
1192.01,Marin,80978.0,2018
1192.02,Marin,187500.0,2018
120,San Francisco,48113.0,2018
1200,Marin,111331.0,2018
121,San Francisco,72806.0,2018
1211,Marin,149622.0,2018
1212,Marin,123897.0,2018
122.01,San Francisco,66563.0,2018
122.02,San Francisco,35970.0,2018
1220,Marin,0.0,2018
123.01,San Francisco,23371.0,2018
123.02,San Francisco,43493.0,2018
1230,Marin,223068.0,2018
124.01,San Francisco,24511.0,2018
124.02,San Francisco,61736.0,2018
1241,Marin,158487.0,2018
1242,Marin,163118.0,2018
125.01,San Francisco,22150.0,2018
125.02,San Francisco,14976.0,2018
1250,Marin,97257.0,2018
126.01,San Francisco,143000.0,2018
126.02,San Francisco,139063.0,2018
1261,Marin,207722.0,2018
1262,Marin,104327.0,2018
127,San Francisco,133641.0,2018
1270,Marin,168558.0,2018
128,San Francisco,154917.0,2018
1281,Marin,155066.0,2018
1282,Marin,174236.0,2018
129.01,San Francisco,150625.0,2018
129.02,San Francisco,128407.0,2018
1290,Marin,37292.0,2018
130,San Francisco,161397.0,2018
1302.01,Marin,136058.0,2018
1302.02,Marin,106515.0,2018
131.01,San Francisco,146932.0,2018
131.02,San Francisco,162045.0,2018
1311,Marin,120083.0,2018
132,San Francisco,188844.0,2018
1321,Marin,84118.0,2018
1322,Marin,75625.0,2018
133,San Francisco,162500.0,2018
1330,Marin,91399.0,2018
134,San Francisco,170729.0,2018
135,San Francisco,132750.0,2018
1501,Sonoma,92604.0,2018
1502.02,Sonoma,90154.0,2018
1502.03,Sonoma,68913.0,2018
1502.04,Sonoma,80135.0,2018
1503.03,Sonoma,76667.0,2018
1503.04,Sonoma,96939.0,2018
1503.05,Sonoma,59320.0,2018
1503.06,Sonoma,64616.0,2018
1505,Sonoma,94750.0,2018
1506.01,Sonoma,88138.0,2018
1506.02,Sonoma,88514.0,2018
1506.03,Sonoma,79610.0,2018
1506.07,Sonoma,118875.0,2018
1506.09,Sonoma,71134.0,2018
1506.10,Sonoma,88986.0,2018
1506.11,Sonoma,98594.0,2018
1506.12,Sonoma,110366.0,2018
1507.01,Sonoma,80139.0,2018
1507.02,Sonoma,112188.0,2018
1508,Sonoma,84196.0,2018
1509.01,Sonoma,64759.0,2018
1509.02,Sonoma,93646.0,2018
151,San Francisco,99706.0,2018
1510,Sonoma,85566.0,2018
1511,Sonoma,86327.0,2018
1512.01,Sonoma,59934.0,2018
1512.03,Sonoma,77663.0,2018
1512.04,Sonoma,69142.0,2018
1513.01,Sonoma,64028.0,2018
1513.05,Sonoma,50463.0,2018
1513.06,Sonoma,59688.0,2018
1513.07,Sonoma,90021.0,2018
1513.08,Sonoma,60328.0,2018
1513.09,Sonoma,94103.0,2018
1513.10,Sonoma,72955.0,2018
1513.11,Sonoma,87361.0,2018
1514.01,Sonoma,78889.0,2018
1514.02,Sonoma,44167.0,2018
1515.02,Sonoma,73147.0,2018
1515.03,Sonoma,138625.0,2018
1515.04,Sonoma,97500.0,2018
1516.01,Sonoma,72056.0,2018
1516.02,Sonoma,70644.0,2018
1517,Sonoma,77118.0,2018
1518,Sonoma,80514.0,2018
1519,Sonoma,41974.0,2018
152,San Francisco,91493.0,2018
1520,Sonoma,42763.0,2018
1521,Sonoma,66090.0,2018
1522.01,Sonoma,54861.0,2018
1522.02,Sonoma,57396.0,2018
1522.03,Sonoma,52872.0,2018
1523,Sonoma,104605.0,2018
1524,Sonoma,129063.0,2018
1525.01,Sonoma,69880.0,2018
1525.02,Sonoma,68229.0,2018
1526,Sonoma,112719.0,2018
1527.01,Sonoma,72119.0,2018
1527.02,Sonoma,75350.0,2018
1528.01,Sonoma,92614.0,2018
1528.02,Sonoma,49185.0,2018
1529.03,Sonoma,65026.0,2018
1529.04,Sonoma,86833.0,2018
1529.05,Sonoma,81802.0,2018
1529.06,Sonoma,101808.0,2018
153,San Francisco,141750.0,2018
1530.01,Sonoma,50901.0,2018
1530.02,Sonoma,75542.0,2018
1530.03,Sonoma,62574.0,2018
1530.05,Sonoma,96362.0,2018
1530.06,Sonoma,67675.0,2018
1531.02,Sonoma,71182.0,2018
1531.03,Sonoma,55717.0,2018
1531.04,Sonoma,44091.0,2018
1532,Sonoma,70422.0,2018
1533,Sonoma,69186.0,2018
1534.01,Sonoma,78213.0,2018
1534.03,Sonoma,79028.0,2018
1534.04,Sonoma,90321.0,2018
1535.01,Sonoma,95761.0,2018
1535.02,Sonoma,90625.0,2018
1536,Sonoma,82750.0,2018
1537.03,Sonoma,56146.0,2018
1537.04,Sonoma,58419.0,2018
1537.05,Sonoma,62282.0,2018
1537.06,Sonoma,73750.0,2018
1538.01,Sonoma,98986.0,2018
1538.04,Sonoma,113266.0,2018
1538.06,Sonoma,99479.0,2018
1538.07,Sonoma,117250.0,2018
1538.08,Sonoma,69833.0,2018
1538.09,Sonoma,89348.0,2018
1539.01,Sonoma,91921.0,2018
1539.02,Sonoma,73684.0,2018
1539.03,Sonoma,97170.0,2018
154,San Francisco,125651.0,2018
1540,Sonoma,83558.0,2018
1541,Sonoma,93148.0,2018
1542.01,Sonoma,55729.0,2018
1542.02,Sonoma,77301.0,2018
1543.02,Sonoma,76932.0,2018
1543.03,Sonoma,68889.0,2018
1543.04,Sonoma,62083.0,2018
155,San Francisco,64412.0,2018
156,San Francisco,95000.0,2018
157,San Francisco,116923.0,2018
158.01,San Francisco,76689.0,2018
158.02,San Francisco,132540.0,2018
159,San Francisco,79698.0,2018
160,San Francisco,71823.0,2018
161,San Francisco,22500.0,2018
162,San Francisco,106313.0,2018
163,San Francisco,148365.0,2018
164,San Francisco,139262.0,2018
165,San Francisco,132750.0,2018
166,San Francisco,143594.0,2018
167,San Francisco,174081.0,2018
168.01,San Francisco,111250.0,2018
168.02,San Francisco,96071.0,2018
169,San Francisco,115946.0,2018
170,San Francisco,185435.0,2018
171.01,San Francisco,173214.0,2018
171.02,San Francisco,159167.0,2018
176.01,San Francisco,46563.0,2018
177,San Francisco,114722.0,2018
178.01,San Francisco,22450.0,2018
178.02,San Francisco,74005.0,2018
179.02,San Francisco,59063.0,2018
180,San Francisco,148698.0,2018
2002.01,Napa,73581.0,2018
2002.02,Napa,55125.0,2018
2002.03,Napa,61778.0,2018
2003.01,Napa,72218.0,2018
2003.02,Napa,110789.0,2018
2004,Napa,100202.0,2018
2005.01,Napa,68250.0,2018
2005.03,Napa,59219.0,2018
2005.04,Napa,84065.0,2018
2005.05,Napa,77717.0,2018
2006.01,Napa,93134.0,2018
2006.02,Napa,70625.0,2018
2007.03,Napa,125159.0,2018
2007.04,Napa,71346.0,2018
2007.05,Napa,75742.0,2018
2007.06,Napa,108984.0,2018
2007.07,Napa,79605.0,2018
2008.02,Napa,95313.0,2018
2008.03,Napa,106700.0,2018
2008.04,Napa,72188.0,2018
2009,Napa,6953.0,2018
201,San Francisco,46750.0,2018
2010.03,Napa,118988.0,2018
2010.04,Napa,72778.0,2018
2010.05,Napa,113636.0,2018
2010.06,Napa,90625.0,2018
2010.07,Napa,105694.0,2018
2011.01,Napa,124286.0,2018
2011.02,Napa,117804.0,2018
2012,Napa,69503.0,2018
2013,Napa,63561.0,2018
2014.01,Napa,149612.0,2018
2014.02,Napa,156724.0,2018
2014.03,Napa,0.0,2018
2015,Napa,106667.0,2018
2016.01,Napa,71313.0,2018
2016.02,Napa,90625.0,2018
2017,Napa,92452.0,2018
2018,Napa,67759.0,2018
2019,Napa,105278.0,2018
202,San Francisco,100099.0,2018
2020,Napa,70119.0,2018
203,San Francisco,140000.0,2018
204.01,San Francisco,159412.0,2018
204.02,San Francisco,112818.0,2018
205,San Francisco,145263.0,2018
206,San Francisco,147213.0,2018
207,San Francisco,167422.0,2018
208,San Francisco,103134.0,2018
209,San Francisco,106875.0,2018
210,San Francisco,138523.0,2018
211,San Francisco,180656.0,2018
212,San Francisco,176845.0,2018
213,San Francisco,158276.0,2018
214,San Francisco,165132.0,2018
215,San Francisco,146638.0,2018
216,San Francisco,143929.0,2018
217,San Francisco,150455.0,2018
218,San Francisco,173372.0,2018
226,San Francisco,186318.0,2018
227.02,San Francisco,191750.0,2018
227.04,San Francisco,185345.0,2018
228.01,San Francisco,117368.0,2018
228.02,San Francisco,102750.0,2018
228.03,San Francisco,123000.0,2018
229.01,San Francisco,91464.0,2018
229.02,San Francisco,133239.0,2018
229.03,San Francisco,128750.0,2018
230.01,San Francisco,70865.0,2018
230.03,San Francisco,77365.0,2018
231.02,San Francisco,31065.0,2018
231.03,San Francisco,25871.0,2018
232,San Francisco,60345.0,2018
233,San Francisco,58125.0,2018
234,San Francisco,41724.0,2018
2501.03,Solano,69491.0,2018
2501.04,Solano,94653.0,2018
2501.05,Solano,92572.0,2018
2501.06,Solano,146067.0,2018
2502,Solano,50657.0,2018
2503,Solano,51250.0,2018
2504,Solano,54769.0,2018
2505.01,Solano,83785.0,2018
2505.02,Solano,73203.0,2018
2506.01,Solano,82466.0,2018
2506.04,Solano,84593.0,2018
2506.05,Solano,92895.0,2018
2507.01,Solano,62625.0,2018
2508.01,Solano,60995.0,2018
2509,Solano,20444.0,2018
251,San Francisco,153021.0,2018
2510,Solano,49855.0,2018
2511,Solano,49366.0,2018
2512,Solano,54178.0,2018
2513,Solano,88044.0,2018
2514,Solano,74773.0,2018
2515,Solano,40046.0,2018
2516,Solano,33787.0,2018
2517.01,Solano,61130.0,2018
2517.02,Solano,69922.0,2018
2518.02,Solano,25768.0,2018
2518.03,Solano,74495.0,2018
2518.04,Solano,75250.0,2018
2519.01,Solano,50722.0,2018
2519.02,Solano,56382.0,2018
2519.03,Solano,72029.0,2018
252,San Francisco,139444.0,2018
2520,Solano,88506.0,2018
2521.02,Solano,75063.0,2018
2521.03,Solano,90116.0,2018
2521.04,Solano,145272.0,2018
2521.05,Solano,114750.0,2018
2521.06,Solano,99019.0,2018
2521.07,Solano,101914.0,2018
2521.08,Solano,81563.0,2018
2522.01,Solano,122292.0,2018
2522.02,Solano,117534.0,2018
2523.05,Solano,102944.0,2018
2523.06,Solano,86215.0,2018
2523.10,Solano,146250.0,2018
2523.11,Solano,128531.0,2018
2523.12,Solano,76364.0,2018
2523.13,Solano,88056.0,2018
2523.14,Solano,78281.0,2018
2523.15,Solano,104482.0,2018
2523.16,Solano,87538.0,2018
2523.17,Solano,120532.0,2018
2524.01,Solano,68125.0,2018
2524.02,Solano,65921.0,2018
2525.01,Solano,49677.0,2018
2525.02,Solano,41500.0,2018
2526.04,Solano,55026.0,2018
2526.05,Solano,48077.0,2018
2526.06,Solano,45955.0,2018
2526.07,Solano,46036.0,2018
2526.08,Solano,50922.0,2018
2526.10,Solano,83409.0,2018
2526.11,Solano,57534.0,2018
2527.02,Solano,85086.0,2018
2527.03,Solano,74171.0,2018
2527.04,Solano,64877.0,2018
2527.05,Solano,84545.0,2018
2527.06,Solano,94309.0,2018
2527.07,Solano,56618.0,2018
2528.01,Solano,72963.0,2018
2528.02,Solano,56992.0,2018
2529.03,Solano,113542.0,2018
2529.04,Solano,97273.0,2018
2529.08,Solano,78931.0,2018
2529.09,Solano,109471.0,2018
2529.10,Solano,95145.0,2018
2529.11,Solano,48735.0,2018
2529.12,Solano,120000.0,2018
2529.13,Solano,92625.0,2018
2529.14,Solano,91688.0,2018
2529.15,Solano,129132.0,2018
253,San Francisco,144583.0,2018
2530,Solano,0.0,2018
2531.01,Solano,67926.0,2018
2531.05,Solano,51044.0,2018
2531.06,Solano,90488.0,2018
2531.07,Solano,52240.0,2018
2531.08,Solano,77824.0,2018
2532.01,Solano,103611.0,2018
2532.03,Solano,66549.0,2018
2532.04,Solano,70000.0,2018
2532.05,Solano,82750.0,2018
2532.06,Solano,122829.0,2018
2533,Solano,98523.0,2018
2534.02,Solano,71932.0,2018
2534.03,Solano,90862.0,2018
2534.04,Solano,78072.0,2018
2535,Solano,66392.0,2018
254.01,San Francisco,122232.0,2018
254.02,San Francisco,129405.0,2018
254.03,San Francisco,109118.0,2018
255,San Francisco,114015.0,2018
256,San Francisco,85288.0,2018
257.01,San Francisco,98724.0,2018
257.02,San Francisco,65875.0,2018
258,San Francisco,91250.0,2018
259,San Francisco,113384.0,2018
260.01,San Francisco,74883.0,2018
260.02,San Francisco,100000.0,2018
260.03,San Francisco,81071.0,2018
260.04,San Francisco,95655.0,2018
261,San Francisco,89917.0,2018
262,San Francisco,77928.0,2018
263.01,San Francisco,70345.0,2018
263.02,San Francisco,84457.0,2018
263.03,San Francisco,92992.0,2018
264.01,San Francisco,75156.0,2018
264.02,San Francisco,82010.0,2018
264.03,San Francisco,75455.0,2018
264.04,San Francisco,54805.0,2018
301.01,San Francisco,122264.0,2018
301.02,San Francisco,147549.0,2018
3010,Contra Costa,75607.0,2018
302.01,San Francisco,111000.0,2018
302.02,San Francisco,123139.0,2018
3020.05,Contra Costa,55809.0,2018
3020.06,Contra Costa,101923.0,2018
3020.07,Contra Costa,73811.0,2018
3020.08,Contra Costa,111788.0,2018
3020.09,Contra Costa,104485.0,2018
3020.10,Contra Costa,115057.0,2018
303.01,San Francisco,141125.0,2018
303.02,San Francisco,138125.0,2018
3031.02,Contra Costa,120394.0,2018
3031.03,Contra Costa,79817.0,2018
3032.01,Contra Costa,108125.0,2018
3032.02,Contra Costa,119318.0,2018
3032.03,Contra Costa,119173.0,2018
3032.04,Contra Costa,72847.0,2018
3032.05,Contra Costa,95270.0,2018
304,San Francisco,160733.0,2018
3040.01,Contra Costa,135271.0,2018
3040.02,Contra Costa,69097.0,2018
3040.03,Contra Costa,104602.0,2018
3040.04,Contra Costa,112708.0,2018
3040.05,Contra Costa,118750.0,2018
305,San Francisco,143558.0,2018
3050,Contra Costa,45701.0,2018
306,San Francisco,172500.0,2018
3060.02,Contra Costa,74688.0,2018
3060.03,Contra Costa,58417.0,2018
3060.04,Contra Costa,66455.0,2018
307,San Francisco,146618.0,2018
3071.01,Contra Costa,61972.0,2018
3071.02,Contra Costa,47184.0,2018
3072.01,Contra Costa,52261.0,2018
3072.02,Contra Costa,37199.0,2018
3072.04,Contra Costa,68711.0,2018
3072.05,Contra Costa,41042.0,2018
308,San Francisco,152351.0,2018
3080.01,Contra Costa,67734.0,2018
3080.02,Contra Costa,92984.0,2018
309,San Francisco,171595.0,2018
3090,Contra Costa,61892.0,2018
310,San Francisco,153456.0,2018
3100,Contra Costa,55328.0,2018
311,San Francisco,127011.0,2018
3110,Contra Costa,62298.0,2018
312.01,San Francisco,83381.0,2018
312.02,San Francisco,79712.0,2018
3120,Contra Costa,34293.0,2018
313.01,San Francisco,101116.0,2018
313.02,San Francisco,77260.0,2018
3131.01,Contra Costa,53202.0,2018
3131.02,Contra Costa,71020.0,2018
3131.03,Contra Costa,97375.0,2018
3132.03,Contra Costa,88804.0,2018
3132.04,Contra Costa,76333.0,2018
3132.05,Contra Costa,93917.0,2018
3132.06,Contra Costa,61824.0,2018
314,San Francisco,73750.0,2018
3141.02,Contra Costa,64123.0,2018
3141.03,Contra Costa,48007.0,2018
3141.04,Contra Costa,47778.0,2018
3142,Contra Costa,53125.0,2018
3150,Contra Costa,81756.0,2018
3160,Contra Costa,32554.0,2018
3170,Contra Costa,54655.0,2018
3180,Contra Costa,86823.0,2018
3190,Contra Costa,92575.0,2018
3200.01,Contra Costa,82969.0,2018
3200.03,Contra Costa,125952.0,2018
3200.04,Contra Costa,102879.0,2018
3211.01,Contra Costa,110957.0,2018
3211.02,Contra Costa,125129.0,2018
3211.03,Contra Costa,120250.0,2018
3212,Contra Costa,81804.0,2018
3220,Contra Costa,118254.0,2018
3230,Contra Costa,113785.0,2018
3240.01,Contra Costa,89048.0,2018
3240.02,Contra Costa,112689.0,2018
3250,Contra Costa,104880.0,2018
326.01,San Francisco,116128.0,2018
326.02,San Francisco,96932.0,2018
3260,Contra Costa,142602.0,2018
327,San Francisco,115457.0,2018
3270,Contra Costa,62648.0,2018
328.01,San Francisco,114290.0,2018
328.02,San Francisco,103861.0,2018
3280,Contra Costa,45403.0,2018
329.01,San Francisco,112500.0,2018
329.02,San Francisco,94545.0,2018
3290,Contra Costa,86076.0,2018
330,San Francisco,100907.0,2018
3300,Contra Costa,81462.0,2018
331,San Francisco,114783.0,2018
3310,Contra Costa,68663.0,2018
332.01,San Francisco,34706.0,2018
332.03,San Francisco,47188.0,2018
332.04,San Francisco,62701.0,2018
3320,Contra Costa,102593.0,2018
3331.01,Contra Costa,97663.0,2018
3331.02,Contra Costa,89736.0,2018
3332,Contra Costa,109434.0,2018
3340.01,Contra Costa,71958.0,2018
3340.04,Contra Costa,66458.0,2018
3340.06,Contra Costa,123138.0,2018
3342,Contra Costa,150147.0,2018
3350,Contra Costa,85134.0,2018
3361.01,Contra Costa,66250.0,2018
3361.02,Contra Costa,44181.0,2018
3362.01,Contra Costa,62554.0,2018
3362.02,Contra Costa,45573.0,2018
3371,Contra Costa,125016.0,2018
3372,Contra Costa,76927.0,2018
3373,Contra Costa,127860.0,2018
3381.01,Contra Costa,72070.0,2018
3381.02,Contra Costa,108387.0,2018
3382.01,Contra Costa,106087.0,2018
3382.03,Contra Costa,99712.0,2018
3382.04,Contra Costa,114896.0,2018
3383.01,Contra Costa,164861.0,2018
3383.02,Contra Costa,174634.0,2018
3390.01,Contra Costa,79246.0,2018
3390.02,Contra Costa,87801.0,2018
3400.01,Contra Costa,75705.0,2018
3400.02,Contra Costa,146500.0,2018
3410,Contra Costa,129821.0,2018
3430.01,Contra Costa,110611.0,2018
3430.02,Contra Costa,103043.0,2018
3430.03,Contra Costa,149808.0,2018
3451.01,Contra Costa,146250.0,2018
3451.02,Contra Costa,144464.0,2018
3451.03,Contra Costa,136857.0,2018
3451.05,Contra Costa,140815.0,2018
3451.08,Contra Costa,125716.0,2018
3451.11,Contra Costa,134706.0,2018
3451.12,Contra Costa,120000.0,2018
3451.13,Contra Costa,169871.0,2018
3451.14,Contra Costa,141923.0,2018
3451.15,Contra Costa,198958.0,2018
3451.16,Contra Costa,185195.0,2018
3452.02,Contra Costa,125775.0,2018
3452.03,Contra Costa,133256.0,2018
3452.04,Contra Costa,213438.0,2018
3461.01,Contra Costa,155426.0,2018
3461.02,Contra Costa,246723.0,2018
3462.01,Contra Costa,169063.0,2018
3462.03,Contra Costa,144766.0,2018
3462.04,Contra Costa,193462.0,2018
3470,Contra Costa,180970.0,2018
3480,Contra Costa,207167.0,2018
3490,Contra Costa,117750.0,2018
3500,Contra Costa,126027.0,2018
351,San Francisco,121156.0,2018
3511.01,Contra Costa,63819.0,2018
3511.02,Contra Costa,48327.0,2018
3511.03,Contra Costa,80938.0,2018
3512,Contra Costa,213945.0,2018
352.01,San Francisco,102652.0,2018
352.02,San Francisco,82593.0,2018
3521.01,Contra Costa,185962.0,2018
3521.02,Contra Costa,193274.0,2018
3522.01,Contra Costa,117622.0,2018
3522.02,Contra Costa,123571.0,2018
353,San Francisco,93375.0,2018
3530.01,Contra Costa,219038.0,2018
3530.02,Contra Costa,213125.0,2018
354,San Francisco,102500.0,2018
3540.01,Contra Costa,166518.0,2018
3540.02,Contra Costa,244894.0,2018
3551.07,Contra Costa,104821.0,2018
3551.08,Contra Costa,106016.0,2018
3551.09,Contra Costa,107289.0,2018
3551.10,Contra Costa,81484.0,2018
3551.11,Contra Costa,95673.0,2018
3551.12,Contra Costa,190635.0,2018
3551.13,Contra Costa,205385.0,2018
3551.14,Contra Costa,194387.0,2018
3551.15,Contra Costa,117417.0,2018
3551.16,Contra Costa,195074.0,2018
3551.17,Contra Costa,0.0,2018
3552,Contra Costa,112352.0,2018
3553.01,Contra Costa,124402.0,2018
3553.02,Contra Costa,220824.0,2018
3553.04,Contra Costa,144928.0,2018
3553.06,Contra Costa,126481.0,2018
3560.01,Contra Costa,100292.0,2018
3560.02,Contra Costa,144514.0,2018
3570,Contra Costa,88611.0,2018
3580,Contra Costa,62589.0,2018
3591.02,Contra Costa,87609.0,2018
3591.03,Contra Costa,81481.0,2018
3591.04,Contra Costa,73526.0,2018
3591.05,Contra Costa,126944.0,2018
3592.02,Contra Costa,103144.0,2018
3592.03,Contra Costa,104823.0,2018
3592.04,Contra Costa,112031.0,2018
3601.01,Contra Costa,87778.0,2018
3601.02,Contra Costa,115865.0,2018
3602,Contra Costa,80325.0,2018
3610,Contra Costa,81992.0,2018
3620,Contra Costa,80294.0,2018
3630,Contra Costa,83161.0,2018
3640.02,Contra Costa,72047.0,2018
3650.02,Contra Costa,50833.0,2018
3650.03,Contra Costa,64762.0,2018
3660.01,Contra Costa,59863.0,2018
3660.02,Contra Costa,55472.0,2018
3671,Contra Costa,52482.0,2018
3672,Contra Costa,55200.0,2018
3680.01,Contra Costa,50385.0,2018
3680.02,Contra Costa,46833.0,2018
3690.01,Contra Costa,40979.0,2018
3690.02,Contra Costa,57875.0,2018
3700,Contra Costa,94896.0,2018
3710,Contra Costa,80056.0,2018
3720,Contra Costa,65313.0,2018
3730,Contra Costa,52944.0,2018
3740,Contra Costa,53590.0,2018
3750,Contra Costa,58466.0,2018
3760,Contra Costa,39319.0,2018
3770,Contra Costa,37332.0,2018
3780,Contra Costa,98785.0,2018
3790,Contra Costa,43311.0,2018
3800,Contra Costa,81530.0,2018
3810,Contra Costa,47907.0,2018
3820,Contra Costa,42477.0,2018
3830,Contra Costa,78246.0,2018
3840,Contra Costa,104978.0,2018
3851,Contra Costa,136607.0,2018
3852,Contra Costa,130438.0,2018
3860,Contra Costa,59112.0,2018
3870,Contra Costa,69659.0,2018
3880,Contra Costa,93889.0,2018
3891,Contra Costa,100982.0,2018
3892,Contra Costa,65048.0,2018
3901,Contra Costa,148250.0,2018
3902,Contra Costa,116635.0,2018
3910,Contra Costa,143750.0,2018
3920,Contra Costa,136806.0,2018
3922,Contra Costa,82976.0,2018
3923,Contra Costa,155096.0,2018
4001,Alameda,200893.0,2018
4002,Alameda,160536.0,2018
4003,Alameda,94732.0,2018
4004,Alameda,113036.0,2018
4005,Alameda,103846.0,2018
4006,Alameda,127232.0,2018
4007,Alameda,77829.0,2018
4008,Alameda,64808.0,2018
4009,Alameda,72632.0,2018
401,San Francisco,94589.0,2018
4010,Alameda,71685.0,2018
4011,Alameda,82049.0,2018
4012,Alameda,106250.0,2018
4013,Alameda,44107.0,2018
4014,Alameda,39250.0,2018
4015,Alameda,61406.0,2018
4016,Alameda,53750.0,2018
4017,Alameda,97472.0,2018
4018,Alameda,60671.0,2018
402,San Francisco,105507.0,2018
4022,Alameda,56615.0,2018
4024,Alameda,40208.0,2018
4025,Alameda,21538.0,2018
4026,Alameda,23409.0,2018
4027,Alameda,87833.0,2018
4028,Alameda,45547.0,2018
4029,Alameda,31932.0,2018
4030,Alameda,24699.0,2018
4031,Alameda,66000.0,2018
4033,Alameda,58365.0,2018
4034,Alameda,67658.0,2018
4035.01,Alameda,44803.0,2018
4035.02,Alameda,70526.0,2018
4036,Alameda,76719.0,2018
4037.01,Alameda,75141.0,2018
4037.02,Alameda,85821.0,2018
4038,Alameda,100305.0,2018
4039,Alameda,89982.0,2018
4040,Alameda,83114.0,2018
4041.01,Alameda,93721.0,2018
4041.02,Alameda,80077.0,2018
4042,Alameda,173864.0,2018
4043,Alameda,215809.0,2018
4044,Alameda,158239.0,2018
4045.01,Alameda,189044.0,2018
4045.02,Alameda,167077.0,2018
4046,Alameda,161324.0,2018
4047,Alameda,181000.0,2018
4048,Alameda,84129.0,2018
4049,Alameda,111846.0,2018
4050,Alameda,150913.0,2018
4051,Alameda,200729.0,2018
4052,Alameda,86307.0,2018
4053.01,Alameda,65208.0,2018
4053.02,Alameda,42682.0,2018
4054.01,Alameda,51434.0,2018
4054.02,Alameda,51414.0,2018
4055,Alameda,59513.0,2018
4056,Alameda,64583.0,2018
4057,Alameda,53873.0,2018
4058,Alameda,47061.0,2018
4059.01,Alameda,34291.0,2018
4059.02,Alameda,40089.0,2018
4060,Alameda,41971.0,2018
4061,Alameda,47560.0,2018
4062.01,Alameda,41404.0,2018
4062.02,Alameda,38636.0,2018
4063,Alameda,49116.0,2018
4064,Alameda,68456.0,2018
4065,Alameda,39947.0,2018
4066.01,Alameda,54073.0,2018
4066.02,Alameda,54063.0,2018
4067,Alameda,96915.0,2018
4068,Alameda,100469.0,2018
4069,Alameda,82759.0,2018
4070,Alameda,58214.0,2018
4071.01,Alameda,49529.0,2018
4071.02,Alameda,52632.0,2018
4072,Alameda,41761.0,2018
4073,Alameda,47935.0,2018
4074,Alameda,53804.0,2018
4075,Alameda,32145.0,2018
4076,Alameda,65066.0,2018
4077,Alameda,74409.0,2018
4078,Alameda,82981.0,2018
4079,Alameda,111757.0,2018
4080,Alameda,158125.0,2018
4081,Alameda,135048.0,2018
4082,Alameda,58493.0,2018
4083,Alameda,86012.0,2018
4084,Alameda,41303.0,2018
4085,Alameda,53197.0,2018
4086,Alameda,36812.0,2018
4087,Alameda,52380.0,2018
4088,Alameda,24406.0,2018
4089,Alameda,35714.0,2018
4090,Alameda,48190.0,2018
4091,Alameda,49583.0,2018
4092,Alameda,52734.0,2018
4093,Alameda,45625.0,2018
4094,Alameda,42243.0,2018
4095,Alameda,38973.0,2018
4096,Alameda,49406.0,2018
4097,Alameda,47798.0,2018
4098,Alameda,79375.0,2018
4099,Alameda,112292.0,2018
4100,Alameda,113411.0,2018
4101,Alameda,64570.0,2018
4102,Alameda,44594.0,2018
4103,Alameda,51554.0,2018
4104,Alameda,64196.0,2018
4105,Alameda,24318.0,2018
4201,Alameda,134750.0,2018
4202,Alameda,91840.0,2018
4203,Alameda,82731.0,2018
4204,Alameda,46959.0,2018
4205,Alameda,94395.0,2018
4206,Alameda,156250.0,2018
4211,Alameda,179821.0,2018
4212,Alameda,163750.0,2018
4213,Alameda,149516.0,2018
4214,Alameda,148164.0,2018
4215,Alameda,158807.0,2018
4216,Alameda,144615.0,2018
4217,Alameda,86140.0,2018
4218,Alameda,127250.0,2018
