Tract ID,County,Median_Gross_Rent,Year
5009.02,Santa Clara,1387.0,2017
5010,Santa Clara,1461.0,2017
5011.01,Santa Clara,1573.0,2017
5011.02,Santa Clara,1491.0,2017
5012,Santa Clara,1446.0,2017
5013,Santa Clara,1591.0,2017
5014.01,Santa Clara,1441.0,2017
5014.02,Santa Clara,1477.0,2017
5015.01,Santa Clara,1412.0,2017
5015.02,Santa Clara,1454.0,2017
5016,Santa Clara,1567.0,2017
5017,Santa Clara,1654.0,2017
5018,Santa Clara,1854.0,2017
5019,Santa Clara,1838.0,2017
5020.01,Santa Clara,1399.0,2017
5020.02,Santa Clara,1643.0,2017
5021.01,Santa Clara,1690.0,2017
5021.02,Santa Clara,1648.0,2017
5022.01,Santa Clara,1744.0,2017
5022.02,Santa Clara,1751.0,2017
5023.01,Santa Clara,1901.0,2017
5023.02,Santa Clara,1726.0,2017
5024,Santa Clara,1759.0,2017
5025,Santa Clara,1774.0,2017
5026.01,Santa Clara,2229.0,2017
5026.03,Santa Clara,2258.0,2017
5026.04,Santa Clara,1919.0,2017
5027.01,Santa Clara,1753.0,2017
5027.02,Santa Clara,2034.0,2017
5028,Santa Clara,2357.0,2017
5029.01,Santa Clara,1517.0,2017
5029.02,Santa Clara,2510.0,2017
5029.03,Santa Clara,2831.0,2017
5029.06,Santa Clara,1870.0,2017
5029.07,Santa Clara,2808.0,2017
5029.08,Santa Clara,2002.0,2017
5029.09,Santa Clara,1774.0,2017
5029.10,Santa Clara,1669.0,2017
5030.01,Santa Clara,2715.0,2017
5030.02,Santa Clara,1951.0,2017
5030.03,Santa Clara,2685.0,2017
5031.05,Santa Clara,868.0,2017
5031.08,Santa Clara,1531.0,2017
5031.10,Santa Clara,1408.0,2017
5031.11,Santa Clara,2017.0,2017
5031.12,Santa Clara,1369.0,2017
5031.13,Santa Clara,1465.0,2017
5031.15,Santa Clara,1859.0,2017
5031.16,Santa Clara,2309.0,2017
5031.17,Santa Clara,1344.0,2017
5031.18,Santa Clara,1776.0,2017
5031.21,Santa Clara,1455.0,2017
5031.22,Santa Clara,599.0,2017
5031.23,Santa Clara,1512.0,2017
5032.04,Santa Clara,1460.0,2017
5032.07,Santa Clara,1955.0,2017
5032.08,Santa Clara,2233.0,2017
5032.10,Santa Clara,1911.0,2017
5032.11,Santa Clara,2221.0,2017
5032.12,Santa Clara,2469.0,2017
5032.13,Santa Clara,1752.0,2017
5032.14,Santa Clara,1271.0,2017
5032.17,Santa Clara,1690.0,2017
5032.18,Santa Clara,1232.0,2017
5033.04,Santa Clara,1550.0,2017
5033.05,Santa Clara,2152.0,2017
5033.06,Santa Clara,1708.0,2017
5033.12,Santa Clara,1783.0,2017
5033.13,Santa Clara,2868.0,2017
5033.15,Santa Clara,1999.0,2017
5033.21,Santa Clara,2769.0,2017
5033.22,Santa Clara,2733.0,2017
5033.23,Santa Clara,2766.0,2017
5033.24,Santa Clara,2643.0,2017
5033.25,Santa Clara,1714.0,2017
5033.26,Santa Clara,2396.0,2017
5033.27,Santa Clara,2310.0,2017
5033.29,Santa Clara,2922.0,2017
5033.30,Santa Clara,2898.0,2017
5033.31,Santa Clara,1799.0,2017
5033.32,Santa Clara,2332.0,2017
5033.33,Santa Clara,2618.0,2017
5033.34,Santa Clara,3097.0,2017
5033.36,Santa Clara,1734.0,2017
5033.37,Santa Clara,1904.0,2017
5034.01,Santa Clara,2093.0,2017
5034.02,Santa Clara,1392.0,2017
5035.04,Santa Clara,1949.0,2017
5035.06,Santa Clara,1874.0,2017
5035.07,Santa Clara,2034.0,2017
5035.08,Santa Clara,2057.0,2017
5035.09,Santa Clara,2500.0,2017
5035.10,Santa Clara,1509.0,2017
5035.11,Santa Clara,2280.0,2017
5036.01,Santa Clara,1354.0,2017
5036.02,Santa Clara,1268.0,2017
5037.03,Santa Clara,1308.0,2017
5037.07,Santa Clara,1915.0,2017
5037.08,Santa Clara,1674.0,2017
5037.09,Santa Clara,854.0,2017
5037.10,Santa Clara,902.0,2017
5037.11,Santa Clara,1697.0,2017
5037.12,Santa Clara,1180.0,2017
5037.13,Santa Clara,1315.0,2017
5038.02,Santa Clara,1771.0,2017
5038.03,Santa Clara,1785.0,2017
5038.04,Santa Clara,2061.0,2017
5039.02,Santa Clara,1752.0,2017
5039.03,Santa Clara,1612.0,2017
5040.01,Santa Clara,1627.0,2017
5040.02,Santa Clara,1589.0,2017
5041.01,Santa Clara,1531.0,2017
5041.02,Santa Clara,1848.0,2017
5042.01,Santa Clara,2035.0,2017
5042.02,Santa Clara,2411.0,2017
5043.07,Santa Clara,1879.0,2017
5043.08,Santa Clara,979.0,2017
5043.11,Santa Clara,2532.0,2017
5043.14,Santa Clara,2413.0,2017
5043.15,Santa Clara,2113.0,2017
5043.16,Santa Clara,2348.0,2017
5043.17,Santa Clara,3039.0,2017
5043.18,Santa Clara,1295.0,2017
5043.19,Santa Clara,2277.0,2017
5043.20,Santa Clara,2820.0,2017
5043.21,Santa Clara,2342.0,2017
5043.22,Santa Clara,2106.0,2017
5043.23,Santa Clara,2285.0,2017
5044.10,Santa Clara,1279.0,2017
5044.11,Santa Clara,2714.0,2017
5044.12,Santa Clara,1799.0,2017
5044.13,Santa Clara,1073.0,2017
5044.14,Santa Clara,2879.0,2017
5044.15,Santa Clara,2898.0,2017
5044.16,Santa Clara,2317.0,2017
5044.17,Santa Clara,0.0,2017
5044.18,Santa Clara,1754.0,2017
5044.20,Santa Clara,2176.0,2017
5044.21,Santa Clara,2778.0,2017
5044.22,Santa Clara,1915.0,2017
5044.23,Santa Clara,2043.0,2017
5045.04,Santa Clara,1932.0,2017
5045.05,Santa Clara,2462.0,2017
5045.06,Santa Clara,2214.0,2017
5045.07,Santa Clara,1815.0,2017
5046.01,Santa Clara,2260.0,2017
5046.02,Santa Clara,1713.0,2017
5047,Santa Clara,3500.0,2017
5048.02,Santa Clara,2296.0,2017
5048.03,Santa Clara,2522.0,2017
5048.05,Santa Clara,2674.0,2017
5048.06,Santa Clara,2500.0,2017
5049.01,Santa Clara,2628.0,2017
5050.01,Santa Clara,2415.0,2017
5050.06,Santa Clara,2768.0,2017
5050.07,Santa Clara,2158.0,2017
5050.08,Santa Clara,2668.0,2017
5050.09,Santa Clara,2553.0,2017
5051,Santa Clara,1428.0,2017
5052.02,Santa Clara,1514.0,2017
5052.03,Santa Clara,2541.0,2017
5053.01,Santa Clara,1888.0,2017
5053.02,Santa Clara,2142.0,2017
5053.03,Santa Clara,1752.0,2017
5053.04,Santa Clara,2864.0,2017
5053.05,Santa Clara,2070.0,2017
5054.01,Santa Clara,2332.0,2017
5054.02,Santa Clara,1843.0,2017
5054.03,Santa Clara,2129.0,2017
5055,Santa Clara,1910.0,2017
5056,Santa Clara,1511.0,2017
5057,Santa Clara,1741.0,2017
5058,Santa Clara,2058.0,2017
5059,Santa Clara,1848.0,2017
5060,Santa Clara,2237.0,2017
5061.01,Santa Clara,2008.0,2017
5061.02,Santa Clara,2321.0,2017
5061.03,Santa Clara,2190.0,2017
5062.02,Santa Clara,1899.0,2017
5062.03,Santa Clara,1985.0,2017
5062.04,Santa Clara,1786.0,2017
5063.01,Santa Clara,1802.0,2017
5063.02,Santa Clara,1986.0,2017
5063.04,Santa Clara,1865.0,2017
5063.05,Santa Clara,1609.0,2017
5064.01,Santa Clara,1992.0,2017
5064.02,Santa Clara,1688.0,2017
5065.01,Santa Clara,1704.0,2017
5065.02,Santa Clara,2165.0,2017
5065.03,Santa Clara,1781.0,2017
5066.01,Santa Clara,1714.0,2017
5066.03,Santa Clara,2250.0,2017
5066.04,Santa Clara,1925.0,2017
5066.05,Santa Clara,1702.0,2017
5066.06,Santa Clara,1769.0,2017
5067.01,Santa Clara,2410.0,2017
5067.02,Santa Clara,1866.0,2017
5067.03,Santa Clara,2141.0,2017
5068.01,Santa Clara,2307.0,2017
5068.02,Santa Clara,2232.0,2017
5068.03,Santa Clara,1856.0,2017
5068.04,Santa Clara,3398.0,2017
5069,Santa Clara,2307.0,2017
5070.01,Santa Clara,2090.0,2017
5070.02,Santa Clara,2315.0,2017
5071,Santa Clara,1816.0,2017
5072.03,Santa Clara,2348.0,2017
5072.05,Santa Clara,2560.0,2017
5072.06,Santa Clara,2118.0,2017
5073.01,Santa Clara,404.0,2017
5073.02,Santa Clara,2636.0,2017
5074.01,Santa Clara,3500.0,2017
5074.02,Santa Clara,3199.0,2017
5075,Santa Clara,3315.0,2017
5076,Santa Clara,2490.0,2017
5077.01,Santa Clara,2567.0,2017
5077.02,Santa Clara,3500.0,2017
5077.03,Santa Clara,2514.0,2017
5078.05,Santa Clara,2614.0,2017
5078.06,Santa Clara,2840.0,2017
5078.07,Santa Clara,2734.0,2017
5078.08,Santa Clara,3145.0,2017
5079.03,Santa Clara,3500.0,2017
5079.04,Santa Clara,3196.0,2017
5079.05,Santa Clara,2024.0,2017
5079.06,Santa Clara,3500.0,2017
5080.01,Santa Clara,2862.0,2017
5080.03,Santa Clara,2494.0,2017
5080.04,Santa Clara,2349.0,2017
5081.01,Santa Clara,3078.0,2017
5081.02,Santa Clara,2429.0,2017
5082.02,Santa Clara,2276.0,2017
5082.03,Santa Clara,2148.0,2017
5082.04,Santa Clara,2290.0,2017
5083.01,Santa Clara,3134.0,2017
5083.03,Santa Clara,2375.0,2017
5083.04,Santa Clara,1873.0,2017
5084.01,Santa Clara,2445.0,2017
5084.03,Santa Clara,2929.0,2017
5084.04,Santa Clara,2215.0,2017
5085.03,Santa Clara,1996.0,2017
5085.04,Santa Clara,2059.0,2017
5085.05,Santa Clara,2408.0,2017
5085.07,Santa Clara,2148.0,2017
5085.08,Santa Clara,2024.0,2017
5086.01,Santa Clara,1748.0,2017
5086.02,Santa Clara,2188.0,2017
5087.03,Santa Clara,2293.0,2017
5087.04,Santa Clara,2281.0,2017
5088,Santa Clara,2053.0,2017
5089,Santa Clara,1800.0,2017
5090,Santa Clara,1750.0,2017
5091.02,Santa Clara,2478.0,2017
5091.05,Santa Clara,2352.0,2017
5091.06,Santa Clara,1905.0,2017
5091.07,Santa Clara,2097.0,2017
5091.08,Santa Clara,1872.0,2017
5091.09,Santa Clara,2628.0,2017
5092.01,Santa Clara,2342.0,2017
5092.02,Santa Clara,1915.0,2017
5093.02,Santa Clara,2036.0,2017
5093.03,Santa Clara,1618.0,2017
5093.04,Santa Clara,2280.0,2017
5094.01,Santa Clara,2004.0,2017
5094.03,Santa Clara,1970.0,2017
5094.04,Santa Clara,2209.0,2017
5095,Santa Clara,1921.0,2017
5096,Santa Clara,2442.0,2017
5097,Santa Clara,2398.0,2017
5098.01,Santa Clara,1563.0,2017
5098.02,Santa Clara,1923.0,2017
5099.01,Santa Clara,2696.0,2017
5099.02,Santa Clara,1689.0,2017
5100.01,Santa Clara,3066.0,2017
5100.02,Santa Clara,2925.0,2017
5101,Santa Clara,3500.0,2017
5102,Santa Clara,3203.0,2017
5103,Santa Clara,2861.0,2017
5104,Santa Clara,2435.0,2017
5105,Santa Clara,2993.0,2017
5106,Santa Clara,2135.0,2017
5107,Santa Clara,1972.0,2017
5108.01,Santa Clara,2093.0,2017
5108.02,Santa Clara,1952.0,2017
5108.03,Santa Clara,2208.0,2017
5109,Santa Clara,2453.0,2017
5110,Santa Clara,2527.0,2017
5111,Santa Clara,2878.0,2017
5112,Santa Clara,3312.0,2017
5113.01,Santa Clara,2513.0,2017
5113.02,Santa Clara,2108.0,2017
5114,Santa Clara,2680.0,2017
5115,Santa Clara,2304.0,2017
5116.08,Santa Clara,1175.0,2017
5116.09,Santa Clara,2871.0,2017
5117.01,Santa Clara,2373.0,2017
5117.02,Santa Clara,3028.0,2017
5117.04,Santa Clara,2294.0,2017
5117.05,Santa Clara,1446.0,2017
5117.07,Santa Clara,2852.0,2017
5118,Santa Clara,1594.0,2017
5119.05,Santa Clara,2188.0,2017
5119.07,Santa Clara,3500.0,2017
5119.09,Santa Clara,3142.0,2017
5119.10,Santa Clara,3500.0,2017
5119.11,Santa Clara,1307.0,2017
5119.12,Santa Clara,2804.0,2017
5119.13,Santa Clara,0.0,2017
5119.14,Santa Clara,3004.0,2017
5119.15,Santa Clara,1414.0,2017
5119.16,Santa Clara,1491.0,2017
5120.01,Santa Clara,2735.0,2017
5120.05,Santa Clara,2717.0,2017
5120.17,Santa Clara,1977.0,2017
5120.19,Santa Clara,2276.0,2017
5120.20,Santa Clara,1922.0,2017
5120.21,Santa Clara,2558.0,2017
5120.22,Santa Clara,1769.0,2017
5120.23,Santa Clara,1924.0,2017
5120.24,Santa Clara,1496.0,2017
5120.25,Santa Clara,2261.0,2017
5120.26,Santa Clara,2165.0,2017
5120.27,Santa Clara,2101.0,2017
5120.29,Santa Clara,2197.0,2017
5120.30,Santa Clara,3212.0,2017
5120.31,Santa Clara,2573.0,2017
5120.32,Santa Clara,0.0,2017
5120.33,Santa Clara,2030.0,2017
5120.34,Santa Clara,2554.0,2017
5120.35,Santa Clara,2264.0,2017
5120.36,Santa Clara,2403.0,2017
5120.37,Santa Clara,2473.0,2017
5120.38,Santa Clara,2003.0,2017
5120.39,Santa Clara,2391.0,2017
5120.42,Santa Clara,1479.0,2017
5120.43,Santa Clara,1419.0,2017
5120.45,Santa Clara,2623.0,2017
5120.47,Santa Clara,2050.0,2017
5120.52,Santa Clara,2234.0,2017
5120.53,Santa Clara,1699.0,2017
5121,Santa Clara,1635.0,2017
5122,Santa Clara,0.0,2017
5123.05,Santa Clara,1884.0,2017
5123.07,Santa Clara,2275.0,2017
5123.08,Santa Clara,3014.0,2017
5123.09,Santa Clara,2129.0,2017
5123.10,Santa Clara,1420.0,2017
5123.11,Santa Clara,1200.0,2017
5123.12,Santa Clara,2254.0,2017
5123.13,Santa Clara,1558.0,2017
5123.14,Santa Clara,1355.0,2017
5124.01,Santa Clara,1536.0,2017
5124.02,Santa Clara,1459.0,2017
5125.03,Santa Clara,3304.0,2017
5125.05,Santa Clara,1709.0,2017
5125.06,Santa Clara,1195.0,2017
5125.08,Santa Clara,1654.0,2017
5125.09,Santa Clara,1568.0,2017
5125.10,Santa Clara,1569.0,2017
5126.02,Santa Clara,1344.0,2017
5126.03,Santa Clara,1406.0,2017
5126.04,Santa Clara,1498.0,2017
5130,Santa Clara,1602.0,2017
5135,Santa Clara,998.0,2017
6001,San Mateo,2201.0,2017
6002,San Mateo,1712.0,2017
6003,San Mateo,1902.0,2017
6004.01,San Mateo,2207.0,2017
6004.02,San Mateo,1713.0,2017
6005,San Mateo,2377.0,2017
6006,San Mateo,1702.0,2017
6007,San Mateo,1575.0,2017
6008,San Mateo,1929.0,2017
6009,San Mateo,2207.0,2017
601,San Francisco,3267.0,2017
6010,San Mateo,2402.0,2017
6011,San Mateo,2758.0,2017
6012,San Mateo,1661.0,2017
6013,San Mateo,1483.0,2017
6014,San Mateo,2224.0,2017
6015.01,San Mateo,2250.0,2017
6015.02,San Mateo,1862.0,2017
6016.01,San Mateo,1662.0,2017
6016.03,San Mateo,2337.0,2017
6016.04,San Mateo,2045.0,2017
6016.05,San Mateo,2689.0,2017
6017,San Mateo,2341.0,2017
6018,San Mateo,1937.0,2017
6019.01,San Mateo,1676.0,2017
6019.02,San Mateo,1894.0,2017
6020,San Mateo,2141.0,2017
6021,San Mateo,1691.0,2017
6022,San Mateo,1562.0,2017
6023,San Mateo,1371.0,2017
6024,San Mateo,1363.0,2017
6025,San Mateo,3363.0,2017
6026,San Mateo,2236.0,2017
6027,San Mateo,2124.0,2017
6028,San Mateo,2378.0,2017
6029,San Mateo,2356.0,2017
6030,San Mateo,1801.0,2017
6031,San Mateo,2287.0,2017
6032,San Mateo,1920.0,2017
6033,San Mateo,2531.0,2017
6034,San Mateo,1697.0,2017
6037,San Mateo,2695.0,2017
6038.01,San Mateo,1796.0,2017
6038.02,San Mateo,2114.0,2017
6039,San Mateo,2319.0,2017
604,San Francisco,1659.0,2017
6040,San Mateo,2841.0,2017
6041.01,San Mateo,1708.0,2017
6041.02,San Mateo,2141.0,2017
6042,San Mateo,1748.0,2017
6044,San Mateo,1734.0,2017
6045,San Mateo,2471.0,2017
6046,San Mateo,3205.0,2017
6047,San Mateo,2281.0,2017
6048,San Mateo,2248.0,2017
6049,San Mateo,2391.0,2017
605.02,San Francisco,367.0,2017
6050,San Mateo,2082.0,2017
6051,San Mateo,1680.0,2017
6052,San Mateo,2151.0,2017
6053,San Mateo,2108.0,2017
6054,San Mateo,2082.0,2017
6055,San Mateo,1907.0,2017
6056,San Mateo,0.0,2017
6057,San Mateo,2976.0,2017
6058,San Mateo,2120.0,2017
6059,San Mateo,1632.0,2017
6060,San Mateo,1798.0,2017
6061,San Mateo,1828.0,2017
6062,San Mateo,1699.0,2017
6063,San Mateo,1673.0,2017
6064,San Mateo,2198.0,2017
6065,San Mateo,2972.0,2017
6066,San Mateo,2023.0,2017
6067,San Mateo,2049.0,2017
6068,San Mateo,2385.0,2017
6069,San Mateo,2132.0,2017
607,San Francisco,2781.0,2017
6070,San Mateo,1950.0,2017
6071,San Mateo,2350.0,2017
6072,San Mateo,2109.0,2017
6073,San Mateo,3050.0,2017
6074,San Mateo,1785.0,2017
6075,San Mateo,2121.0,2017
6076,San Mateo,1739.0,2017
6077.01,San Mateo,2617.0,2017
6077.02,San Mateo,2657.0,2017
6078,San Mateo,3045.0,2017
6079,San Mateo,2703.0,2017
6080.01,San Mateo,2542.0,2017
6080.02,San Mateo,3456.0,2017
6080.04,San Mateo,2800.0,2017
6080.13,San Mateo,3304.0,2017
6080.23,San Mateo,3183.0,2017
6081,San Mateo,2209.0,2017
6082,San Mateo,2812.0,2017
6083,San Mateo,2519.0,2017
6084,San Mateo,2626.0,2017
6085.01,San Mateo,1811.0,2017
6085.02,San Mateo,2268.0,2017
6086,San Mateo,2117.0,2017
6087,San Mateo,1785.0,2017
6088,San Mateo,1939.0,2017
6089,San Mateo,1881.0,2017
6090,San Mateo,1886.0,2017
6091,San Mateo,1875.0,2017
6092.01,San Mateo,2026.0,2017
6092.02,San Mateo,1830.0,2017
6093,San Mateo,1980.0,2017
6094,San Mateo,3186.0,2017
6095,San Mateo,2438.0,2017
6096.01,San Mateo,2448.0,2017
6096.02,San Mateo,2345.0,2017
6096.03,San Mateo,2652.0,2017
6097,San Mateo,2472.0,2017
6098,San Mateo,1782.0,2017
6099,San Mateo,2328.0,2017
610,San Francisco,3011.0,2017
6100,San Mateo,2100.0,2017
6101,San Mateo,1718.0,2017
6102.01,San Mateo,1599.0,2017
6102.02,San Mateo,1961.0,2017
6102.03,San Mateo,1728.0,2017
6103.02,San Mateo,1472.0,2017
6103.03,San Mateo,3073.0,2017
6103.04,San Mateo,2463.0,2017
6104,San Mateo,1871.0,2017
6105,San Mateo,1509.0,2017
6106.01,San Mateo,1561.0,2017
6106.02,San Mateo,1854.0,2017
6107,San Mateo,2094.0,2017
6108,San Mateo,1844.0,2017
6109,San Mateo,1796.0,2017
611,San Francisco,528.0,2017
6110,San Mateo,2092.0,2017
6111,San Mateo,1907.0,2017
6112,San Mateo,2419.0,2017
6113,San Mateo,2379.0,2017
6114,San Mateo,3500.0,2017
6115,San Mateo,3313.0,2017
6116,San Mateo,2500.0,2017
6117,San Mateo,1656.0,2017
6118,San Mateo,2172.0,2017
6119,San Mateo,1876.0,2017
612,San Francisco,1355.0,2017
6120,San Mateo,1810.0,2017
6121,San Mateo,1488.0,2017
6125,San Mateo,2067.0,2017
6126,San Mateo,2312.0,2017
6127,San Mateo,2183.0,2017
6128,San Mateo,2600.0,2017
6129,San Mateo,2643.0,2017
6130,San Mateo,2750.0,2017
6132,San Mateo,2447.0,2017
6133,San Mateo,1571.0,2017
6134,San Mateo,2107.0,2017
6135.01,San Mateo,2441.0,2017
6135.02,San Mateo,2166.0,2017
6136,San Mateo,1695.0,2017
6137,San Mateo,1316.0,2017
6138,San Mateo,1503.0,2017
6139,San Mateo,1820.0,2017
614,San Francisco,1565.0,2017
6140,San Mateo,2723.0,2017
615,San Francisco,2700.0,2017
9800,Solano,0.0,2017
9802,San Francisco,2344.0,2017
9803,San Francisco,1650.0,2017
9804.01,San Francisco,0.0,2017
9805.01,San Francisco,290.0,2017
9806,San Francisco,890.0,2017
9809,San Francisco,2425.0,2017
9819,Alameda,1886.0,2017
9820,Alameda,0.0,2017
9832,Alameda,2500.0,2017
9843,San Mateo,0.0,2017
9900,Alameda,0.0,2017
9900,Contra Costa,0.0,2017
9901,Marin,0.0,2017
9901,San Francisco,0.0,2017
9901,San Mateo,0.0,2017
9901,Sonoma,0.0,2017
101,San Francisco,1686.0,2018
1011,Marin,2184.0,2018
1012,Marin,2645.0,2018
102,San Francisco,2449.0,2018
1021,Marin,2278.0,2018
1022.02,Marin,2435.0,2018
1022.03,Marin,1719.0,2018
103,San Francisco,1993.0,2018
1031,Marin,2198.0,2018
1032,Marin,1860.0,2018
104,San Francisco,2142.0,2018
1041.01,Marin,2111.0,2018
1041.02,Marin,1859.0,2018
1042,Marin,2364.0,2018
1043,Marin,3029.0,2018
105,San Francisco,2386.0,2018
1050,Marin,1684.0,2018
106,San Francisco,1033.0,2018
1060.01,Marin,2722.0,2018
1060.02,Marin,1393.0,2018
107,San Francisco,709.0,2018
1070,Marin,2023.0,2018
108,San Francisco,1779.0,2018
1081,Marin,2877.0,2018
1082,Marin,1721.0,2018
109,San Francisco,2346.0,2018
1090.01,Marin,1643.0,2018
1090.02,Marin,1669.0,2018
110,San Francisco,2042.0,2018
1101,Marin,1890.0,2018
1102,Marin,2868.0,2018
111,San Francisco,1640.0,2018
1110,Marin,1781.0,2018
112,San Francisco,1933.0,2018
1121,Marin,1773.0,2018
1122.01,Marin,1649.0,2018
1122.02,Marin,1780.0,2018
113,San Francisco,918.0,2018
1130,Marin,1857.0,2018
1141,Marin,2232.0,2018
1142,Marin,1620.0,2018
1150,Marin,2129.0,2018
1160,Marin,2063.0,2018
117,San Francisco,1009.0,2018
1170,Marin,1643.0,2018
118,San Francisco,684.0,2018
1181,Marin,2634.0,2018
119.01,San Francisco,2001.0,2018
119.02,San Francisco,1735.0,2018
1191,Marin,2098.0,2018
1192.01,Marin,1926.0,2018
1192.02,Marin,3458.0,2018
120,San Francisco,1335.0,2018
1200,Marin,1916.0,2018
121,San Francisco,1673.0,2018
1211,Marin,2536.0,2018
1212,Marin,2746.0,2018
122.01,San Francisco,1531.0,2018
122.02,San Francisco,1058.0,2018
1220,Marin,0.0,2018
123.01,San Francisco,736.0,2018
123.02,San Francisco,1518.0,2018
1230,Marin,2635.0,2018
124.01,San Francisco,966.0,2018
124.02,San Francisco,1258.0,2018
1241,Marin,2658.0,2018
1242,Marin,2209.0,2018
125.01,San Francisco,599.0,2018
125.02,San Francisco,512.0,2018
1250,Marin,1901.0,2018
126.01,San Francisco,2581.0,2018
126.02,San Francisco,2380.0,2018
1261,Marin,2491.0,2018
1262,Marin,2174.0,2018
127,San Francisco,2297.0,2018
1270,Marin,2530.0,2018
128,San Francisco,2211.0,2018
1281,Marin,2796.0,2018
1282,Marin,2353.0,2018
129.01,San Francisco,2224.0,2018
129.02,San Francisco,2348.0,2018
1290,Marin,1586.0,2018
130,San Francisco,2169.0,2018
1302.01,Marin,2668.0,2018
1302.02,Marin,2220.0,2018
131.01,San Francisco,2516.0,2018
131.02,San Francisco,2558.0,2018
1311,Marin,1895.0,2018
132,San Francisco,2718.0,2018
1321,Marin,1579.0,2018
1322,Marin,1444.0,2018
133,San Francisco,1812.0,2018
1330,Marin,1288.0,2018
134,San Francisco,2498.0,2018
135,San Francisco,1838.0,2018
1501,Sonoma,1451.0,2018
1502.02,Sonoma,1511.0,2018
1502.03,Sonoma,1809.0,2018
1502.04,Sonoma,1628.0,2018
1503.03,Sonoma,1589.0,2018
1503.04,Sonoma,1652.0,2018
1503.05,Sonoma,1443.0,2018
1503.06,Sonoma,1275.0,2018
1505,Sonoma,1548.0,2018
1506.01,Sonoma,1926.0,2018
1506.02,Sonoma,2398.0,2018
1506.03,Sonoma,1322.0,2018
1506.07,Sonoma,2123.0,2018
1506.09,Sonoma,1466.0,2018
1506.10,Sonoma,2217.0,2018
1506.11,Sonoma,1978.0,2018
1506.12,Sonoma,2266.0,2018
1507.01,Sonoma,1872.0,2018
1507.02,Sonoma,1989.0,2018
1508,Sonoma,1601.0,2018
1509.01,Sonoma,1497.0,2018
1509.02,Sonoma,1653.0,2018
151,San Francisco,2284.0,2018
1510,Sonoma,1408.0,2018
1511,Sonoma,1776.0,2018
1512.01,Sonoma,1313.0,2018
1512.03,Sonoma,1585.0,2018
1512.04,Sonoma,1473.0,2018
1513.01,Sonoma,1301.0,2018
1513.05,Sonoma,1374.0,2018
1513.06,Sonoma,1527.0,2018
1513.07,Sonoma,2211.0,2018
1513.08,Sonoma,1888.0,2018
1513.09,Sonoma,1816.0,2018
1513.10,Sonoma,1774.0,2018
1513.11,Sonoma,1830.0,2018
1514.01,Sonoma,1295.0,2018
1514.02,Sonoma,1218.0,2018
1515.02,Sonoma,1622.0,2018
1515.03,Sonoma,1825.0,2018
1515.04,Sonoma,2128.0,2018
1516.01,Sonoma,1947.0,2018
1516.02,Sonoma,1961.0,2018
1517,Sonoma,1652.0,2018
1518,Sonoma,1522.0,2018
1519,Sonoma,1166.0,2018
152,San Francisco,1921.0,2018
1520,Sonoma,1201.0,2018
1521,Sonoma,1635.0,2018
1522.01,Sonoma,1513.0,2018
1522.02,Sonoma,1734.0,2018
1522.03,Sonoma,1450.0,2018
1523,Sonoma,1763.0,2018
1524,Sonoma,2029.0,2018
1525.01,Sonoma,1866.0,2018
1525.02,Sonoma,1878.0,2018
1526,Sonoma,1921.0,2018
1527.01,Sonoma,1820.0,2018
1527.02,Sonoma,1564.0,2018
1528.01,Sonoma,1527.0,2018
1528.02,Sonoma,1213.0,2018
1529.03,Sonoma,1244.0,2018
1529.04,Sonoma,1777.0,2018
1529.05,Sonoma,1798.0,2018
1529.06,Sonoma,2051.0,2018
153,San Francisco,2424.0,2018
1530.01,Sonoma,1192.0,2018
1530.02,Sonoma,1561.0,2018
1530.03,Sonoma,1587.0,2018
1530.05,Sonoma,1809.0,2018
1530.06,Sonoma,1670.0,2018
1531.02,Sonoma,1469.0,2018
1531.03,Sonoma,1271.0,2018
1531.04,Sonoma,1236.0,2018
1532,Sonoma,1612.0,2018
1533,Sonoma,1730.0,2018
1534.01,Sonoma,1451.0,2018
1534.03,Sonoma,1696.0,2018
1534.04,Sonoma,964.0,2018
1535.01,Sonoma,1562.0,2018
1535.02,Sonoma,1458.0,2018
1536,Sonoma,1245.0,2018
1537.03,Sonoma,978.0,2018
1537.04,Sonoma,1260.0,2018
1537.05,Sonoma,1121.0,2018
1537.06,Sonoma,1151.0,2018
1538.01,Sonoma,2129.0,2018
1538.04,Sonoma,2264.0,2018
1538.06,Sonoma,1940.0,2018
1538.07,Sonoma,2516.0,2018
1538.08,Sonoma,1311.0,2018
1538.09,Sonoma,1426.0,2018
1539.01,Sonoma,1608.0,2018
1539.02,Sonoma,1496.0,2018
1539.03,Sonoma,2064.0,2018
154,San Francisco,2267.0,2018
1540,Sonoma,1625.0,2018
1541,Sonoma,1292.0,2018
1542.01,Sonoma,1156.0,2018
1542.02,Sonoma,1380.0,2018
1543.02,Sonoma,1813.0,2018
1543.03,Sonoma,1315.0,2018
1543.04,Sonoma,1243.0,2018
155,San Francisco,1322.0,2018
156,San Francisco,1798.0,2018
157,San Francisco,2316.0,2018
158.01,San Francisco,1407.0,2018
158.02,San Francisco,1738.0,2018
159,San Francisco,2053.0,2018
160,San Francisco,1592.0,2018
161,San Francisco,762.0,2018
162,San Francisco,1860.0,2018
163,San Francisco,2153.0,2018
164,San Francisco,2322.0,2018
165,San Francisco,1865.0,2018
166,San Francisco,1932.0,2018
167,San Francisco,2171.0,2018
