Tract ID,County,25_Plus_Bachelors_Degree_Or_Higher_Count,Year
5085.07,Santa Clara,1813.0,2015
5085.08,Santa Clara,2023.0,2015
5086.01,Santa Clara,1450.0,2015
5086.02,Santa Clara,2180.0,2015
5087.03,Santa Clara,3865.0,2015
5087.04,Santa Clara,2869.0,2015
5088,Santa Clara,1588.0,2015
5089,Santa Clara,1453.0,2015
5090,Santa Clara,1677.0,2015
5091.02,Santa Clara,3076.0,2015
5091.05,Santa Clara,3538.0,2015
5091.06,Santa Clara,1675.0,2015
5091.07,Santa Clara,2072.0,2015
5091.08,Santa Clara,1810.0,2015
5091.09,Santa Clara,2388.0,2015
5092.01,Santa Clara,2504.0,2015
5092.02,Santa Clara,2179.0,2015
5093.02,Santa Clara,1436.0,2015
5093.03,Santa Clara,1359.0,2015
5093.04,Santa Clara,1392.0,2015
5094.01,Santa Clara,1956.0,2015
5094.03,Santa Clara,1682.0,2015
5094.04,Santa Clara,3083.0,2015
5095,Santa Clara,2068.0,2015
5096,Santa Clara,1762.0,2015
5097,Santa Clara,1533.0,2015
5098.01,Santa Clara,2690.0,2015
5098.02,Santa Clara,1502.0,2015
5099.01,Santa Clara,1052.0,2015
5099.02,Santa Clara,2468.0,2015
5100.01,Santa Clara,3538.0,2015
5100.02,Santa Clara,2078.0,2015
5101,Santa Clara,1681.0,2015
5102,Santa Clara,2464.0,2015
5103,Santa Clara,2432.0,2015
5104,Santa Clara,1930.0,2015
5105,Santa Clara,2660.0,2015
5106,Santa Clara,3186.0,2015
5107,Santa Clara,2556.0,2015
5108.01,Santa Clara,3517.0,2015
5108.02,Santa Clara,1041.0,2015
5108.03,Santa Clara,1256.0,2015
5109,Santa Clara,3115.0,2015
5110,Santa Clara,3655.0,2015
5111,Santa Clara,3145.0,2015
5112,Santa Clara,2877.0,2015
5113.01,Santa Clara,2286.0,2015
5113.02,Santa Clara,2648.0,2015
5114,Santa Clara,2044.0,2015
5115,Santa Clara,4324.0,2015
5116.08,Santa Clara,149.0,2015
5116.09,Santa Clara,2069.0,2015
5117.01,Santa Clara,2797.0,2015
5117.02,Santa Clara,1685.0,2015
5117.04,Santa Clara,2849.0,2015
5117.05,Santa Clara,571.0,2015
5117.07,Santa Clara,1743.0,2015
5118,Santa Clara,2182.0,2015
5119.05,Santa Clara,1204.0,2015
5119.07,Santa Clara,1571.0,2015
5119.09,Santa Clara,3944.0,2015
5119.10,Santa Clara,1544.0,2015
5119.11,Santa Clara,1996.0,2015
5119.12,Santa Clara,2653.0,2015
5119.13,Santa Clara,1788.0,2015
5119.14,Santa Clara,2451.0,2015
5119.15,Santa Clara,585.0,2015
5119.16,Santa Clara,1636.0,2015
5120.01,Santa Clara,2590.0,2015
5120.05,Santa Clara,1607.0,2015
5120.17,Santa Clara,1365.0,2015
5120.19,Santa Clara,1269.0,2015
5120.20,Santa Clara,2342.0,2015
5120.21,Santa Clara,1843.0,2015
5120.22,Santa Clara,1055.0,2015
5120.23,Santa Clara,960.0,2015
5120.24,Santa Clara,1351.0,2015
5120.25,Santa Clara,1001.0,2015
5120.26,Santa Clara,669.0,2015
5120.27,Santa Clara,1014.0,2015
5120.29,Santa Clara,1835.0,2015
5120.30,Santa Clara,916.0,2015
5120.31,Santa Clara,1178.0,2015
5120.32,Santa Clara,798.0,2015
5120.33,Santa Clara,1898.0,2015
5120.34,Santa Clara,980.0,2015
5120.35,Santa Clara,1344.0,2015
5120.36,Santa Clara,1640.0,2015
5120.37,Santa Clara,703.0,2015
5120.38,Santa Clara,675.0,2015
5120.39,Santa Clara,1018.0,2015
5120.42,Santa Clara,531.0,2015
5120.43,Santa Clara,356.0,2015
5120.45,Santa Clara,1446.0,2015
5120.47,Santa Clara,1247.0,2015
5120.52,Santa Clara,1352.0,2015
5120.53,Santa Clara,935.0,2015
5121,Santa Clara,232.0,2015
5122,Santa Clara,1511.0,2015
5123.05,Santa Clara,1236.0,2015
5123.07,Santa Clara,1829.0,2015
5123.08,Santa Clara,2432.0,2015
5123.09,Santa Clara,1465.0,2015
5123.10,Santa Clara,515.0,2015
5123.11,Santa Clara,932.0,2015
5123.12,Santa Clara,707.0,2015
5123.13,Santa Clara,751.0,2015
5123.14,Santa Clara,1174.0,2015
5124.01,Santa Clara,858.0,2015
5124.02,Santa Clara,916.0,2015
5125.03,Santa Clara,2292.0,2015
5125.05,Santa Clara,1293.0,2015
5125.06,Santa Clara,586.0,2015
5125.08,Santa Clara,1046.0,2015
5125.09,Santa Clara,622.0,2015
5125.10,Santa Clara,1137.0,2015
5126.02,Santa Clara,370.0,2015
5126.03,Santa Clara,206.0,2015
5126.04,Santa Clara,297.0,2015
5130,Santa Clara,2732.0,2015
5135,Santa Clara,164.0,2015
6001,San Mateo,1633.0,2015
6002,San Mateo,835.0,2015
6003,San Mateo,904.0,2015
6004.01,San Mateo,995.0,2015
6004.02,San Mateo,952.0,2015
6005,San Mateo,1583.0,2015
6006,San Mateo,1090.0,2015
6007,San Mateo,1747.0,2015
6008,San Mateo,1879.0,2015
6009,San Mateo,1424.0,2015
601,San Francisco,2081.0,2015
6010,San Mateo,1840.0,2015
6011,San Mateo,1442.0,2015
6012,San Mateo,1589.0,2015
6013,San Mateo,1300.0,2015
6014,San Mateo,1966.0,2015
6015.01,San Mateo,1317.0,2015
6015.02,San Mateo,1414.0,2015
6016.01,San Mateo,488.0,2015
6016.03,San Mateo,1690.0,2015
6016.04,San Mateo,957.0,2015
6016.05,San Mateo,1787.0,2015
6017,San Mateo,904.0,2015
6018,San Mateo,1417.0,2015
6019.01,San Mateo,826.0,2015
6019.02,San Mateo,1450.0,2015
6020,San Mateo,1878.0,2015
6021,San Mateo,318.0,2015
6022,San Mateo,973.0,2015
6023,San Mateo,670.0,2015
6024,San Mateo,1576.0,2015
6025,San Mateo,1714.0,2015
6026,San Mateo,2425.0,2015
6027,San Mateo,1682.0,2015
6028,San Mateo,1420.0,2015
6029,San Mateo,1272.0,2015
6030,San Mateo,1298.0,2015
6031,San Mateo,1115.0,2015
6032,San Mateo,946.0,2015
6033,San Mateo,2135.0,2015
6034,San Mateo,1503.0,2015
6037,San Mateo,1494.0,2015
6038.01,San Mateo,940.0,2015
6038.02,San Mateo,1373.0,2015
6039,San Mateo,1465.0,2015
604,San Francisco,796.0,2015
6040,San Mateo,844.0,2015
6041.01,San Mateo,1393.0,2015
6041.02,San Mateo,1082.0,2015
6042,San Mateo,580.0,2015
6044,San Mateo,1277.0,2015
6045,San Mateo,1320.0,2015
6046,San Mateo,972.0,2015
6047,San Mateo,955.0,2015
6048,San Mateo,1683.0,2015
6049,San Mateo,1333.0,2015
605.02,San Francisco,228.0,2015
6050,San Mateo,3325.0,2015
6051,San Mateo,1335.0,2015
6052,San Mateo,1650.0,2015
6053,San Mateo,2042.0,2015
6054,San Mateo,2236.0,2015
6055,San Mateo,2694.0,2015
6056,San Mateo,3063.0,2015
6057,San Mateo,3043.0,2015
6058,San Mateo,1398.0,2015
6059,San Mateo,2173.0,2015
6060,San Mateo,1213.0,2015
6061,San Mateo,752.0,2015
6062,San Mateo,1167.0,2015
6063,San Mateo,1251.0,2015
6064,San Mateo,2147.0,2015
6065,San Mateo,1695.0,2015
6066,San Mateo,1439.0,2015
6067,San Mateo,1109.0,2015
6068,San Mateo,1627.0,2015
6069,San Mateo,1081.0,2015
607,San Francisco,6313.0,2015
6070,San Mateo,1601.0,2015
6071,San Mateo,1234.0,2015
6072,San Mateo,1358.0,2015
6073,San Mateo,1588.0,2015
6074,San Mateo,1765.0,2015
6075,San Mateo,1373.0,2015
6076,San Mateo,1102.0,2015
6077.01,San Mateo,900.0,2015
6077.02,San Mateo,613.0,2015
6078,San Mateo,655.0,2015
6079,San Mateo,1838.0,2015
6080.01,San Mateo,2048.0,2015
6080.02,San Mateo,1818.0,2015
6080.04,San Mateo,3413.0,2015
6080.13,San Mateo,2012.0,2015
6080.23,San Mateo,1110.0,2015
6081,San Mateo,1734.0,2015
6082,San Mateo,1657.0,2015
6083,San Mateo,1755.0,2015
6084,San Mateo,2055.0,2015
6085.01,San Mateo,1416.0,2015
6085.02,San Mateo,1129.0,2015
6086,San Mateo,1624.0,2015
6087,San Mateo,3183.0,2015
6088,San Mateo,2694.0,2015
6089,San Mateo,2802.0,2015
6090,San Mateo,968.0,2015
6091,San Mateo,538.0,2015
6092.01,San Mateo,1542.0,2015
6092.02,San Mateo,1742.0,2015
6093,San Mateo,1539.0,2015
6094,San Mateo,1559.0,2015
6095,San Mateo,2287.0,2015
6096.01,San Mateo,1435.0,2015
6096.02,San Mateo,752.0,2015
6096.03,San Mateo,2701.0,2015
6097,San Mateo,2119.0,2015
6098,San Mateo,1854.0,2015
6099,San Mateo,1330.0,2015
610,San Francisco,1437.0,2015
6100,San Mateo,2045.0,2015
6101,San Mateo,589.0,2015
6102.01,San Mateo,638.0,2015
6102.02,San Mateo,457.0,2015
6102.03,San Mateo,340.0,2015
6103.02,San Mateo,396.0,2015
6103.03,San Mateo,4509.0,2015
6103.04,San Mateo,2083.0,2015
6104,San Mateo,697.0,2015
6105,San Mateo,417.0,2015
6106.01,San Mateo,576.0,2015
6106.02,San Mateo,1378.0,2015
6107,San Mateo,1325.0,2015
6108,San Mateo,734.0,2015
6109,San Mateo,1330.0,2015
611,San Francisco,256.0,2015
6110,San Mateo,1883.0,2015
6111,San Mateo,2559.0,2015
6112,San Mateo,1138.0,2015
6113,San Mateo,1926.0,2015
6114,San Mateo,2384.0,2015
6115,San Mateo,1563.0,2015
6116,San Mateo,1047.0,2015
6117,San Mateo,554.0,2015
6118,San Mateo,231.0,2015
6119,San Mateo,1041.0,2015
612,San Francisco,587.0,2015
6120,San Mateo,496.0,2015
6121,San Mateo,1714.0,2015
6125,San Mateo,2684.0,2015
6126,San Mateo,2843.0,2015
6127,San Mateo,1167.0,2015
6128,San Mateo,1753.0,2015
6129,San Mateo,2546.0,2015
6130,San Mateo,2096.0,2015
6132,San Mateo,4213.0,2015
6133,San Mateo,1463.0,2015
6134,San Mateo,1712.0,2015
6135.01,San Mateo,1410.0,2015
6135.02,San Mateo,2409.0,2015
6136,San Mateo,2285.0,2015
6137,San Mateo,3116.0,2015
6138,San Mateo,1078.0,2015
6139,San Mateo,3043.0,2015
614,San Francisco,2972.0,2015
6140,San Mateo,1685.0,2015
615,San Francisco,7816.0,2015
9800,Solano,0.0,2015
9802,San Francisco,126.0,2015
9803,San Francisco,70.0,2015
9804.01,San Francisco,0.0,2015
9805.01,San Francisco,137.0,2015
9806,San Francisco,97.0,2015
9809,San Francisco,169.0,2015
9819,Alameda,17.0,2015
9820,Alameda,42.0,2015
9832,Alameda,393.0,2015
9843,San Mateo,0.0,2015
9900,Alameda,0.0,2015
9900,Contra Costa,0.0,2015
9901,Marin,0.0,2015
9901,San Francisco,0.0,2015
9901,San Mateo,0.0,2015
9901,Sonoma,0.0,2015
101,San Francisco,1802.0,2016
1011,Marin,1229.0,2016
1012,Marin,841.0,2016
102,San Francisco,3054.0,2016
1021,Marin,1058.0,2016
1022.02,Marin,2131.0,2016
1022.03,Marin,1216.0,2016
103,San Francisco,2166.0,2016
1031,Marin,2721.0,2016
1032,Marin,2387.0,2016
104,San Francisco,2976.0,2016
1041.01,Marin,2818.0,2016
1041.02,Marin,1233.0,2016
1042,Marin,2392.0,2016
1043,Marin,533.0,2016
105,San Francisco,1704.0,2016
1050,Marin,2168.0,2016
106,San Francisco,1252.0,2016
1060.01,Marin,1633.0,2016
1060.02,Marin,1951.0,2016
107,San Francisco,1003.0,2016
1070,Marin,2896.0,2016
108,San Francisco,2342.0,2016
1081,Marin,3124.0,2016
1082,Marin,2633.0,2016
109,San Francisco,3227.0,2016
1090.01,Marin,1554.0,2016
1090.02,Marin,2150.0,2016
110,San Francisco,2884.0,2016
1101,Marin,2384.0,2016
1102,Marin,2786.0,2016
111,San Francisco,2739.0,2016
1110,Marin,2322.0,2016
112,San Francisco,2151.0,2016
1121,Marin,1308.0,2016
1122.01,Marin,343.0,2016
1122.02,Marin,693.0,2016
113,San Francisco,708.0,2016
1130,Marin,1810.0,2016
1141,Marin,2592.0,2016
1142,Marin,1282.0,2016
1150,Marin,3635.0,2016
1160,Marin,1614.0,2016
117,San Francisco,682.0,2016
1170,Marin,2243.0,2016
118,San Francisco,252.0,2016
1181,Marin,1233.0,2016
119.01,San Francisco,1470.0,2016
119.02,San Francisco,1511.0,2016
1191,Marin,2752.0,2016
1192.01,Marin,1543.0,2016
1192.02,Marin,1823.0,2016
120,San Francisco,1342.0,2016
1200,Marin,3416.0,2016
121,San Francisco,1538.0,2016
1211,Marin,2289.0,2016
1212,Marin,2596.0,2016
122.01,San Francisco,1660.0,2016
122.02,San Francisco,990.0,2016
1220,Marin,68.0,2016
123.01,San Francisco,413.0,2016
123.02,San Francisco,1383.0,2016
1230,Marin,1303.0,2016
124.01,San Francisco,895.0,2016
124.02,San Francisco,1695.0,2016
1241,Marin,2845.0,2016
1242,Marin,3187.0,2016
125.01,San Francisco,727.0,2016
125.02,San Francisco,438.0,2016
1250,Marin,2348.0,2016
126.01,San Francisco,1728.0,2016
126.02,San Francisco,2029.0,2016
1261,Marin,3448.0,2016
1262,Marin,2240.0,2016
127,San Francisco,2730.0,2016
1270,Marin,2746.0,2016
128,San Francisco,2894.0,2016
1281,Marin,3382.0,2016
1282,Marin,2557.0,2016
129.01,San Francisco,2133.0,2016
129.02,San Francisco,2487.0,2016
1290,Marin,556.0,2016
130,San Francisco,3491.0,2016
1302.01,Marin,2266.0,2016
1302.02,Marin,2711.0,2016
131.01,San Francisco,3025.0,2016
131.02,San Francisco,2242.0,2016
1311,Marin,505.0,2016
132,San Francisco,2832.0,2016
1321,Marin,1087.0,2016
1322,Marin,689.0,2016
133,San Francisco,2540.0,2016
1330,Marin,1023.0,2016
134,San Francisco,2458.0,2016
135,San Francisco,1912.0,2016
1501,Sonoma,902.0,2016
1502.02,Sonoma,1861.0,2016
1502.03,Sonoma,1286.0,2016
1502.04,Sonoma,1384.0,2016
1503.03,Sonoma,1990.0,2016
1503.04,Sonoma,1269.0,2016
1503.05,Sonoma,584.0,2016
1503.06,Sonoma,1031.0,2016
1505,Sonoma,1666.0,2016
1506.01,Sonoma,584.0,2016
1506.02,Sonoma,924.0,2016
1506.03,Sonoma,1208.0,2016
1506.07,Sonoma,1528.0,2016
1506.09,Sonoma,973.0,2016
1506.10,Sonoma,960.0,2016
1506.11,Sonoma,1173.0,2016
1506.12,Sonoma,1270.0,2016
1507.01,Sonoma,1679.0,2016
1507.02,Sonoma,1865.0,2016
1508,Sonoma,1819.0,2016
1509.01,Sonoma,1199.0,2016
1509.02,Sonoma,1154.0,2016
151,San Francisco,1552.0,2016
1510,Sonoma,909.0,2016
1511,Sonoma,1249.0,2016
1512.01,Sonoma,1624.0,2016
1512.03,Sonoma,1048.0,2016
1512.04,Sonoma,731.0,2016
1513.01,Sonoma,598.0,2016
1513.05,Sonoma,743.0,2016
1513.06,Sonoma,571.0,2016
1513.07,Sonoma,1243.0,2016
1513.08,Sonoma,707.0,2016
1513.09,Sonoma,1225.0,2016
1513.10,Sonoma,674.0,2016
1513.11,Sonoma,1202.0,2016
1514.01,Sonoma,1073.0,2016
1514.02,Sonoma,830.0,2016
1515.02,Sonoma,2223.0,2016
1515.03,Sonoma,1734.0,2016
1515.04,Sonoma,1286.0,2016
1516.01,Sonoma,1463.0,2016
1516.02,Sonoma,1626.0,2016
1517,Sonoma,1694.0,2016
1518,Sonoma,1391.0,2016
1519,Sonoma,658.0,2016
152,San Francisco,2534.0,2016
1520,Sonoma,439.0,2016
1521,Sonoma,714.0,2016
1522.01,Sonoma,891.0,2016
1522.02,Sonoma,1521.0,2016
1522.03,Sonoma,1197.0,2016
1523,Sonoma,1956.0,2016
1524,Sonoma,4733.0,2016
1525.01,Sonoma,986.0,2016
1525.02,Sonoma,884.0,2016
1526,Sonoma,3058.0,2016
1527.01,Sonoma,1351.0,2016
1527.02,Sonoma,1265.0,2016
1528.01,Sonoma,1025.0,2016
1528.02,Sonoma,555.0,2016
1529.03,Sonoma,509.0,2016
1529.04,Sonoma,1098.0,2016
1529.05,Sonoma,466.0,2016
1529.06,Sonoma,1140.0,2016
153,San Francisco,1313.0,2016
1530.01,Sonoma,803.0,2016
1530.02,Sonoma,565.0,2016
1530.03,Sonoma,632.0,2016
1530.05,Sonoma,1481.0,2016
1530.06,Sonoma,1119.0,2016
1531.02,Sonoma,276.0,2016
1531.03,Sonoma,344.0,2016
1531.04,Sonoma,266.0,2016
1532,Sonoma,669.0,2016
1533,Sonoma,1260.0,2016
1534.01,Sonoma,2245.0,2016
1534.03,Sonoma,1105.0,2016
1534.04,Sonoma,1636.0,2016
1535.01,Sonoma,1435.0,2016
1535.02,Sonoma,1826.0,2016
1536,Sonoma,1795.0,2016
1537.03,Sonoma,810.0,2016
1537.04,Sonoma,1017.0,2016
1537.05,Sonoma,1067.0,2016
1537.06,Sonoma,1430.0,2016
1538.01,Sonoma,1595.0,2016
1538.04,Sonoma,708.0,2016
1538.06,Sonoma,696.0,2016
1538.07,Sonoma,1170.0,2016
1538.08,Sonoma,519.0,2016
1538.09,Sonoma,856.0,2016
1539.01,Sonoma,1579.0,2016
1539.02,Sonoma,900.0,2016
1539.03,Sonoma,1546.0,2016
154,San Francisco,3613.0,2016
1540,Sonoma,913.0,2016
1541,Sonoma,886.0,2016
1542.01,Sonoma,367.0,2016
1542.02,Sonoma,1099.0,2016
1543.02,Sonoma,1279.0,2016
1543.03,Sonoma,860.0,2016
1543.04,Sonoma,589.0,2016
155,San Francisco,1694.0,2016
156,San Francisco,1616.0,2016
157,San Francisco,3886.0,2016
158.01,San Francisco,1659.0,2016
158.02,San Francisco,2234.0,2016
159,San Francisco,2013.0,2016
160,San Francisco,1529.0,2016
161,San Francisco,1770.0,2016
162,San Francisco,1886.0,2016
163,San Francisco,2644.0,2016
164,San Francisco,2577.0,2016
165,San Francisco,3296.0,2016
166,San Francisco,3675.0,2016
167,San Francisco,3320.0,2016
168.01,San Francisco,2044.0,2016
168.02,San Francisco,1847.0,2016
169,San Francisco,1882.0,2016
170,San Francisco,2847.0,2016
171.01,San Francisco,2461.0,2016
171.02,San Francisco,2526.0,2016
176.01,San Francisco,2437.0,2016
177,San Francisco,713.0,2016
178.01,San Francisco,1367.0,2016
178.02,San Francisco,1941.0,2016
179.02,San Francisco,627.0,2016
180,San Francisco,1504.0,2016
2002.01,Napa,493.0,2016
2002.02,Napa,636.0,2016
2002.03,Napa,294.0,2016
2003.01,Napa,710.0,2016
2003.02,Napa,638.0,2016
2004,Napa,1234.0,2016
2005.01,Napa,733.0,2016
2005.03,Napa,323.0,2016
2005.04,Napa,1064.0,2016
2005.05,Napa,616.0,2016
2006.01,Napa,804.0,2016
2006.02,Napa,1067.0,2016
2007.03,Napa,1008.0,2016
2007.04,Napa,701.0,2016
2007.05,Napa,484.0,2016
2007.06,Napa,1047.0,2016
2007.07,Napa,830.0,2016
2008.02,Napa,1336.0,2016
2008.03,Napa,617.0,2016
2008.04,Napa,501.0,2016
2009,Napa,27.0,2016
201,San Francisco,2157.0,2016
2010.03,Napa,1274.0,2016
2010.04,Napa,1156.0,2016
2010.05,Napa,506.0,2016
2010.06,Napa,562.0,2016
2010.07,Napa,579.0,2016
2011.01,Napa,853.0,2016
2011.02,Napa,657.0,2016
2012,Napa,885.0,2016
2013,Napa,1389.0,2016
2014.01,Napa,1182.0,2016
2014.02,Napa,1375.0,2016
2014.03,Napa,211.0,2016
2015,Napa,681.0,2016
2016.01,Napa,630.0,2016
2016.02,Napa,1547.0,2016
2017,Napa,1607.0,2016
2018,Napa,333.0,2016
2019,Napa,515.0,2016
202,San Francisco,3321.0,2016
2020,Napa,1030.0,2016
203,San Francisco,2081.0,2016
204.01,San Francisco,1913.0,2016
204.02,San Francisco,2776.0,2016
205,San Francisco,1862.0,2016
206,San Francisco,3498.0,2016
207,San Francisco,3704.0,2016
208,San Francisco,2653.0,2016
209,San Francisco,1842.0,2016
210,San Francisco,2904.0,2016
211,San Francisco,2686.0,2016
212,San Francisco,1998.0,2016
213,San Francisco,1850.0,2016
214,San Francisco,2447.0,2016
215,San Francisco,3259.0,2016
216,San Francisco,2843.0,2016
217,San Francisco,2119.0,2016
218,San Francisco,2291.0,2016
226,San Francisco,1528.0,2016
227.02,San Francisco,1510.0,2016
227.04,San Francisco,2223.0,2016
228.01,San Francisco,2119.0,2016
228.02,San Francisco,717.0,2016
228.03,San Francisco,1727.0,2016
229.01,San Francisco,1404.0,2016
229.02,San Francisco,1091.0,2016
229.03,San Francisco,1098.0,2016
230.01,San Francisco,822.0,2016
230.03,San Francisco,883.0,2016
231.02,San Francisco,561.0,2016
231.03,San Francisco,223.0,2016
232,San Francisco,492.0,2016
233,San Francisco,591.0,2016
234,San Francisco,296.0,2016
2501.03,Solano,767.0,2016
2501.04,Solano,544.0,2016
2501.05,Solano,1664.0,2016
2501.06,Solano,1561.0,2016
2502,Solano,456.0,2016
2503,Solano,327.0,2016
2504,Solano,257.0,2016
2505.01,Solano,234.0,2016
2505.02,Solano,539.0,2016
2506.01,Solano,463.0,2016
2506.04,Solano,994.0,2016
2506.05,Solano,1348.0,2016
2507.01,Solano,228.0,2016
2508.01,Solano,877.0,2016
2509,Solano,248.0,2016
251,San Francisco,1914.0,2016
2510,Solano,483.0,2016
2511,Solano,212.0,2016
2512,Solano,251.0,2016
2513,Solano,728.0,2016
2514,Solano,1005.0,2016
2515,Solano,307.0,2016
2516,Solano,465.0,2016
2517.01,Solano,629.0,2016
2517.02,Solano,456.0,2016
2518.02,Solano,360.0,2016
2518.03,Solano,477.0,2016
2518.04,Solano,529.0,2016
2519.01,Solano,727.0,2016
2519.02,Solano,528.0,2016
2519.03,Solano,933.0,2016
252,San Francisco,2857.0,2016
2520,Solano,1439.0,2016
2521.02,Solano,848.0,2016
2521.03,Solano,1207.0,2016
2521.04,Solano,1845.0,2016
2521.05,Solano,1111.0,2016
2521.06,Solano,1369.0,2016
2521.07,Solano,1035.0,2016
2521.08,Solano,977.0,2016
2522.01,Solano,3110.0,2016
2522.02,Solano,2253.0,2016
2523.05,Solano,1347.0,2016
2523.06,Solano,755.0,2016
2523.10,Solano,1215.0,2016
2523.11,Solano,1246.0,2016
2523.12,Solano,720.0,2016
2523.13,Solano,1651.0,2016
2523.14,Solano,377.0,2016
2523.15,Solano,941.0,2016
2523.16,Solano,476.0,2016
2523.17,Solano,1711.0,2016
2524.01,Solano,369.0,2016
2524.02,Solano,355.0,2016
2525.01,Solano,203.0,2016
2525.02,Solano,150.0,2016
2526.04,Solano,235.0,2016
2526.05,Solano,296.0,2016
2526.06,Solano,263.0,2016
2526.07,Solano,145.0,2016
2526.08,Solano,354.0,2016
2526.10,Solano,266.0,2016
2526.11,Solano,225.0,2016
2527.02,Solano,1314.0,2016
2527.03,Solano,452.0,2016
2527.04,Solano,387.0,2016
2527.05,Solano,679.0,2016
2527.06,Solano,522.0,2016
2527.07,Solano,454.0,2016
2528.01,Solano,435.0,2016
2528.02,Solano,127.0,2016
2529.03,Solano,1269.0,2016
2529.04,Solano,1100.0,2016
2529.08,Solano,358.0,2016
2529.09,Solano,561.0,2016
2529.10,Solano,1037.0,2016
2529.11,Solano,929.0,2016
2529.12,Solano,1024.0,2016
2529.13,Solano,736.0,2016
2529.14,Solano,846.0,2016
2529.15,Solano,1271.0,2016
253,San Francisco,2063.0,2016
2530,Solano,194.0,2016
2531.01,Solano,752.0,2016
2531.05,Solano,647.0,2016
2531.06,Solano,579.0,2016
2531.07,Solano,468.0,2016
2531.08,Solano,851.0,2016
2532.01,Solano,1171.0,2016
2532.03,Solano,485.0,2016
2532.04,Solano,1084.0,2016
2532.05,Solano,460.0,2016
2532.06,Solano,700.0,2016
2533,Solano,455.0,2016
2534.02,Solano,756.0,2016
2534.03,Solano,723.0,2016
2534.04,Solano,940.0,2016
2535,Solano,1812.0,2016
254.01,San Francisco,1322.0,2016
254.02,San Francisco,1224.0,2016
254.03,San Francisco,1379.0,2016
255,San Francisco,2502.0,2016
256,San Francisco,1259.0,2016
257.01,San Francisco,948.0,2016
257.02,San Francisco,694.0,2016
258,San Francisco,419.0,2016
259,San Francisco,1345.0,2016
260.01,San Francisco,839.0,2016
260.02,San Francisco,921.0,2016
260.03,San Francisco,809.0,2016
260.04,San Francisco,1058.0,2016
261,San Francisco,1511.0,2016
262,San Francisco,1460.0,2016
263.01,San Francisco,981.0,2016
263.02,San Francisco,1105.0,2016
263.03,San Francisco,709.0,2016
264.01,San Francisco,457.0,2016
264.02,San Francisco,727.0,2016
264.03,San Francisco,527.0,2016
264.04,San Francisco,245.0,2016
301.01,San Francisco,3108.0,2016
301.02,San Francisco,3447.0,2016
3010,Contra Costa,667.0,2016
302.01,San Francisco,2538.0,2016
302.02,San Francisco,2902.0,2016
3020.05,Contra Costa,338.0,2016
3020.06,Contra Costa,393.0,2016
3020.07,Contra Costa,610.0,2016
3020.08,Contra Costa,998.0,2016
3020.09,Contra Costa,1257.0,2016
3020.10,Contra Costa,1407.0,2016
303.01,San Francisco,3305.0,2016
303.02,San Francisco,2145.0,2016
3031.02,Contra Costa,1719.0,2016
3031.03,Contra Costa,1534.0,2016
3032.01,Contra Costa,1812.0,2016
3032.02,Contra Costa,1372.0,2016
3032.03,Contra Costa,1918.0,2016
3032.04,Contra Costa,660.0,2016
3032.05,Contra Costa,1504.0,2016
304,San Francisco,2445.0,2016
3040.01,Contra Costa,1178.0,2016
3040.02,Contra Costa,113.0,2016
3040.03,Contra Costa,872.0,2016
3040.04,Contra Costa,917.0,2016
3040.05,Contra Costa,1233.0,2016
305,San Francisco,1379.0,2016
3050,Contra Costa,314.0,2016
306,San Francisco,1115.0,2016
3060.02,Contra Costa,295.0,2016
3060.03,Contra Costa,324.0,2016
3060.04,Contra Costa,244.0,2016
307,San Francisco,3497.0,2016
3071.01,Contra Costa,502.0,2016
3071.02,Contra Costa,158.0,2016
3072.01,Contra Costa,335.0,2016
3072.02,Contra Costa,177.0,2016
3072.04,Contra Costa,263.0,2016
3072.05,Contra Costa,798.0,2016
308,San Francisco,3371.0,2016
3080.01,Contra Costa,856.0,2016
3080.02,Contra Costa,775.0,2016
309,San Francisco,3354.0,2016
3090,Contra Costa,415.0,2016
310,San Francisco,1904.0,2016
3100,Contra Costa,317.0,2016
311,San Francisco,3131.0,2016
3110,Contra Costa,405.0,2016
312.01,San Francisco,1965.0,2016
312.02,San Francisco,527.0,2016
3120,Contra Costa,174.0,2016
313.01,San Francisco,1112.0,2016
313.02,San Francisco,1473.0,2016
3131.01,Contra Costa,588.0,2016
3131.02,Contra Costa,418.0,2016
3131.03,Contra Costa,1560.0,2016
3132.03,Contra Costa,369.0,2016
3132.04,Contra Costa,760.0,2016
3132.05,Contra Costa,218.0,2016
3132.06,Contra Costa,342.0,2016
314,San Francisco,937.0,2016
3141.02,Contra Costa,443.0,2016
3141.03,Contra Costa,536.0,2016
3141.04,Contra Costa,371.0,2016
3142,Contra Costa,332.0,2016
3150,Contra Costa,760.0,2016
3160,Contra Costa,154.0,2016
3170,Contra Costa,610.0,2016
3180,Contra Costa,847.0,2016
3190,Contra Costa,1362.0,2016
3200.01,Contra Costa,541.0,2016
3200.03,Contra Costa,883.0,2016
3200.04,Contra Costa,1683.0,2016
3211.01,Contra Costa,1789.0,2016
3211.02,Contra Costa,2848.0,2016
3211.03,Contra Costa,1584.0,2016
3212,Contra Costa,1488.0,2016
3220,Contra Costa,2313.0,2016
3230,Contra Costa,1852.0,2016
3240.01,Contra Costa,2428.0,2016
3240.02,Contra Costa,1955.0,2016
3250,Contra Costa,2167.0,2016
326.01,San Francisco,2063.0,2016
326.02,San Francisco,1746.0,2016
